,Unnamed: 0,Label,Unnamed: 0.1,cosine,req1,req1Id,req1Priority,req1Product,req1Release,req1Severity,req1Type,req1Ver,req2,req2Id,req2Priority,req2Product,req2Release,req2Severity,req2Type,req2Ver
182,1288,1,1288.0,0.11785113019775792,write test to see how anti tracking blocking work with cached image,1470108,--,Firefox,Firefox 63,normal,enhancement,unspecified,block storage access for third party on tracking protection list,1461921,P2,Firefox,Firefox 62,normal,enhancement,unspecified
2587,11478,0,,0.0,theming api make transitioning between theme with dynamic theme smooth,1397393,P5,Firefox,Firefox 61,normal,enhancement,unspecified,add automated test for new tab preference top site disable,1411174,P3,Firefox,---,normal,enhancement,unspecified
1482,,0,,,add take screenshot button to page action menu,1366041,,Firefox,,,,,support screenshots page action with uitour,1371543,,Firefox,,,,
3969,1132,1,1132.0,0.5,implement new location and search bar appearance,1352366,P1,Firefox,Firefox 55,normal,enhancement,Trunk,font size of location and search bar too huge,1372218,--,Firefox,---,normal,enhancement,unspecified
4169,56,1,56.0,0.1336306209562122,photon improve perceived ui performance in firefox bug for triage,1348289,--,Firefox,---,normal,enhancement,Trunk,investigate uitour performance impact during window opening and closing,1349742,P1,Firefox,Firefox 55,normal,enhancement,unspecified
3431,4333,0,,0.149071198499986,load /favicon ico a early a possible,1478823,P1,Firefox,Firefox 63,normal,enhancement,unspecified,make sure there’s good fallback experience when load time out have it timeout,1542863,P1,Firefox,Firefox 69,normal,enhancement,unspecified
2448,309,1,309.0,0.0,photon make firefox start more quickly,1355956,--,Firefox,---,normal,enhancement,unspecified,add test to prevent flickering regression on window opening,1421456,--,Firefox,Firefox 59,normal,enhancement,Trunk
1212,4,1,4.0,0.3779644730092272,new filepicker filter for nvu,152289,--,Firefox,---,normal,enhancement,unspecified,filepicker doesn support defining filter via mime type,125216,--,Firefox,---,normal,enhancement,unspecified
2150,7506,0,,0.0,add ability to copy url of to be restored page in restore session,591957,--,Firefox,---,normal,enhancement,unspecified,hide local system clock message if update ping date match current date,1500464,P3,Firefox,---,normal,enhancement,Trunk
1139,,0,,,telemetry for extended first run triplet,1569598,,Firefox,,,,,extended first run triplet,1569303,,Firefox,,,,
485,,0,,,investigate how to move in content prefs to about preference,1432664,,Firefox,,,,,move new tab setting for section to about preference,1404890,,Firefox,,,,
774,236,0,,0.0,basic payment request contact/payer add/edit page,1440504,P1,Firefox,Firefox 61,normal,enhancement,Trunk,port paste and go implementation from urlbarbindings xml to urlbarinput,1515049,P2,Firefox,Firefox 66,normal,enhancement,Trunk
2944,378,1,378.0,0.1889822365046136,photon tab interaction should be immediate,1363755,P3,Firefox,---,normal,enhancement,unspecified,write reflow test for tab strip when it overflow and underflows,1385034,P1,Firefox,Firefox 57,normal,enhancement,unspecified
2546,1449,1,1449.0,0.0,provide way to filter provider based on requirement,1498179,P1,Firefox,Firefox 66,normal,enhancement,unspecified,remove typed restriction character change url and search one,1499743,P1,Firefox,Firefox 65,normal,enhancement,unspecified
2126,6723,0,,0.2721655269759087,add test coverage for closing one payment dialog and completing payment from another,1478750,P3,Firefox,---,normal,enhancement,unspecified,add automated test for removal of bookmark can be undone,1442157,P3,Firefox,---,normal,enhancement,unspecified
2320,,0,,,final pref change for content blocking in firefox,1496671,,Firefox,,,,,restrict access of third party tracker to their cookie jar,1473978,,Firefox,,,,
2531,1623,1,1623.0,0.5303300858899106,pocket new tab mvp,1512725,P1,Firefox,---,normal,enhancement,unspecified,context menu telemetry on click of link menu for pocket new tab,1534845,--,Firefox,---,normal,enhancement,unspecified
4703,2276,1,2276.0,0.14433756729740646,mark client a part of experiment for a long a experiment is enabled even if they unenroll,1555161,P3,Firefox,---,normal,enhancement,unspecified,add action event for recipe that are enabled but did not match,1555160,P3,Firefox,---,normal,enhancement,unspecified
3883,6837,0,,0.0,reduce nesting and ensure proper cleanup of node used in photon panelmultiview transition code,1382243,P1,Firefox,Firefox 57,normal,enhancement,55 Branch,ux design animation for tracking protection shield in url bar,1465228,P2,Firefox,---,normal,enhancement,unspecified
3654,24,1,24.0,0.2886751345948129,provide complete polished unencumbered default unofficial branding package,682414,--,Firefox,---,normal,enhancement,Trunk,select appropriate unencumbered unofficial brand name,682415,--,Firefox,---,normal,enhancement,Trunk
1686,2177,1,2177.0,0.18257418583505536,photon structure qa tracking bug,1387512,P5,Firefox,---,normal,enhancement,57 Branch,update panelmultiview subviews to match photon design,1353360,P1,Firefox,Firefox 55,normal,enhancement,53 Branch
2491,8250,0,,0.0,word wrap break word not supported,355855,--,Firefox,---,normal,enhancement,unspecified,mid release asr template updating mechanism / process,1433218,P3,Firefox,---,normal,enhancement,Trunk
105,4480,0,,0.0,remove hairline from search shortcut icon,1484290,P3,Firefox,Firefox 63,normal,enhancement,63 Branch,view should respect querycontext preselected flag,1520317,P1,Firefox,Firefox 66,normal,enhancement,unspecified
3697,1525,1,1525.0,0.22360679774997896,system sound / sound theme support,461963,--,Firefox,---,normal,enhancement,Trunk,add sound event to firefox,289176,--,Firefox,---,normal,enhancement,unspecified
2602,,0,,,cfr doorhanger allow for localized and string override on button,1490241,,Firefox,,,,,add snippet targeting pocket tagging and bug fix to activity stream,1489962,,Firefox,,,,
2577,949,1,949.0,0.22360679774997896,allow multiselect operation on tab,1458007,--,Firefox,---,normal,enhancement,Trunk,implement ability to send selection of tab,1470555,P1,Firefox,Firefox 64,normal,enhancement,Trunk
4536,506,1,506.0,0.4082482904638631,tracking migrate preference to new localization api,1415730,P3,Firefox,---,normal,enhancement,unspecified,tracking migrate subdialogs to fluent,1451579,--,Firefox,---,normal,enhancement,unspecified
3916,414,1,414.0,0.0,photon photon performance bug that can be taken individually,1363777,--,Firefox,---,normal,enhancement,unspecified,autoscroll png is loaded but not shown at browser startup,1382248,P1,Firefox,Firefox 57,normal,enhancement,unspecified
414,82,1,82.0,0.0,photon structural change to menus/toolbars/panels,1349210,--,Firefox,---,normal,enhancement,53 Branch,allow basic keyboard navigation in panelmultiview subviews,1354144,P1,Firefox,Firefox 55,normal,enhancement,Trunk
2096,1348,1,1348.0,0.0,urlbarcontroller should fill out querycontext with more preference,1490028,P2,Firefox,---,normal,enhancement,Trunk,set right maxresults in urlbarinput,1494690,P3,Firefox,Firefox 64,normal,enhancement,Trunk
3772,2343,1,2343.0,0.9128709291752768,add automated test for tag can be added to bookmark using star shaped button library and sidebar,1431382,P1,Firefox,Firefox 60,normal,enhancement,unspecified,add automated test for tag can be added to bookmark using star shaped button,1427701,P3,Firefox,Firefox 59,normal,enhancement,unspecified
371,,0,,,blocking third party cooky from strict list block google recaptcha cooky,1507013,,Firefox,,,,,restrict access of third party tracker to their cookie jar,1473978,,Firefox,,,,
4875,207,1,207.0,0.1889822365046136,update hamburger panel for photon,1352695,--,Firefox,---,normal,enhancement,53 Branch,add pref to show static hamburger menu when enabled,1354083,P1,Firefox,Firefox 55,normal,enhancement,Trunk
1546,146,1,146.0,0.14433756729740646,photon update product messaging with appropriate tone,1351268,--,Firefox,---,normal,enhancement,Trunk,ux error connection failure copy design and illustration update,1358293,P1,Firefox,---,normal,enhancement,unspecified
1074,,0,,,disk space warning show incorrect preference path,1431027,,Firefox,,,,,storage site data and cooky management,1421690,,Firefox,,,,
4731,,0,,,consider making updatecurrentbrowser interruptible,1355424,,Firefox,,,,,photon tab interaction should be immediate,1363755,,Firefox,,,,
2278,323,1,323.0,0.7142857142857143,stop using not target selector in svg for firefox ui,1358998,P3,Firefox,---,normal,enhancement,unspecified,stop using not target selector in sync illustration svg,1362890,--,Firefox,Firefox 55,normal,enhancement,unspecified
918,11819,0,,0.0,implement failure logging for bootstrap process,1460433,P1,Firefox,Firefox 67,normal,enhancement,Trunk,add telemetry for size of mirror database,1451152,P1,Firefox,Firefox 61,normal,enhancement,Trunk
2840,1721,0,,0.1005037815259212,esc key should dismiss context menu if accessed via keyboard navigation,1559380,P1,Firefox,Firefox 69,normal,enhancement,Trunk,convert skin/classic/global/icons/calendar arrow svg to use context paint and avoid filtering to improve performance,1368414,--,Firefox,Firefox 55,normal,enhancement,unspecified
1299,2269,1,2269.0,0.12309149097933272,urlbarview remove action label from result while pressing action override key alt shift accel,1524838,P2,Firefox,Firefox 67,normal,enhancement,Trunk,allow overriding action like switch to tab,1512650,P1,Firefox,Firefox 66,normal,enhancement,Trunk
992,1723,1,1723.0,0.4472135954999579,add tab able search search telemetry and bug fix to activity stream,1483375,--,Firefox,Firefox 63,normal,enhancement,unspecified,add telemetry for adding search engine,1482568,P1,Firefox,Firefox 63,normal,enhancement,unspecified
4767,1664,1,1664.0,0.0,add onboarding focus funneling metric and bug fix to activity stream,1476079,--,Firefox,Firefox 63,normal,enhancement,unspecified,support pref endpoint for asrouter provider,1462114,P2,Firefox,Firefox 63,normal,enhancement,unspecified
2513,,0,,,cache layout information needed in positionpinnedtabs,1354789,,Firefox,,,,,photon make closing tab fast,1344302,,Firefox,,,,
2463,11541,0,,0.0,unused string in browser dtd customizemenu addtopanel and friend,1455965,P5,Firefox,Firefox 62,normal,enhancement,Trunk,cache layout information needed in positionpinnedtabs,1354789,--,Firefox,Firefox 55,normal,enhancement,Trunk
1804,1563,1,1563.0,0.16666666666666666,pocket new tab mvp,1512725,P1,Firefox,---,normal,enhancement,unspecified,clear cache / force refresh if pocket newtab endpoint change,1516041,P1,Firefox,Firefox 66,normal,enhancement,unspecified
943,,0,,,tracking protection svg is loaded in window that don need it,1363040,,Firefox,,,,,photon make firefox start more quickly,1355956,,Firefox,,,,
299,5479,0,,0.2721655269759087,add alt text property to snippet schema,1551711,P1,Firefox,Firefox 69,normal,enhancement,unspecified,add padding between d list item text and image to right a per spec,1521888,P1,Firefox,Firefox 66,normal,enhancement,unspecified
4758,2236,1,2236.0,0.14285714285714285,redesign safe mode dialog with profile reset option,732303,--,Firefox,Firefox 15,normal,enhancement,unspecified,create button to initiate migration to clean firefox profile,717070,--,Firefox,Firefox 13,normal,enhancement,Trunk
2211,1437,1,1437.0,0.2581988897471611,add screenshots item to library panel,1366026,P1,Firefox,Firefox 57,normal,enhancement,unspecified,update screenshots to version,1390985,--,Firefox,---,normal,enhancement,unspecified
2976,10360,0,,0.0,support targeting by screen resolution,1484205,P2,Firefox,---,normal,enhancement,unspecified,exclude default search url from topsites,1479478,P1,Firefox,Firefox 63,normal,enhancement,52 Branch
2809,5788,0,,0.1336306209562122,hamburger panel remove page setup menu item,1376098,P1,Firefox,Firefox 56,normal,enhancement,Trunk,feature request allow export of current page to pdf format,319569,--,Firefox,---,normal,enhancement,unspecified
795,2431,1,2431.0,0.8,recommended feature icon doesn have hovering tooltip,1572555,P1,Firefox,Firefox 70,normal,enhancement,Trunk,recommended extension icon doesn have hovering tooltip,1572551,P1,Firefox,Firefox 70,normal,enhancement,Trunk
183,125,1,125.0,0.11785113019775792,prepare for funnelcake with top site in awesomebar enabled for en u only,1349557,P3,Firefox,---,normal,enhancement,53 Branch,include prefill site a separate type in browserusagetelemetry for url bar selection type,1347271,P1,Firefox,Firefox 55,normal,enhancement,53 Branch
1140,4360,0,,0.0,support disabled language pack in multilingual ui,1488442,P2,Firefox,Firefox 65,normal,enhancement,unspecified,export add message component visibility capping and bug fix to activity stream,1525452,P2,Firefox,Firefox 67,normal,enhancement,unspecified
3479,4785,0,,0.0,photon photon performance bug that can be taken individually,1363777,--,Firefox,---,normal,enhancement,unspecified,port function for stripping unsafe protocol when pasting to quantumbar,1525429,P2,Firefox,Firefox 67,normal,enhancement,unspecified
