,id1,Description1,id2,Description2,Type of dependency
5031,18325,   Inclusive application.Thanks.\r\n\r\nCan it be...,1279,"   It's dead simple, and probably more easily con...",independent
5032,34044,"   Due to lack of attention, extra/svn/Redmine....",4432,   It would be handy to differentiate between mem...,independent
5033,18785,   This came up while seeing yet another forum po...,4518,"   Currently, the shipped version of the wiki for...",independent
5034,32426,  Currently the query filter set can only search...,8928,"   There are much more wikipage in one projects ,...",independent
5035,5276,   currently it only shows list of issues summaries,2077,   It would be nice to have support for RedCloth'...,independent
5036,6322,"   Hi, I have seen the issue that concerns sub-ca...",7318,   Mod_security protects against problematic appl...,independent
5037,6066,"   When a client has submitted an issue, in the d...",1824,   I think any community that shares code can mak...,independent
5038,5131,   > (01:36:10 PM) edavis10: rsyring: @query.has_...,5050,   The issue is explained here: [http://www.redmi...,independent
5039,9911,"   currently, when I reply to a redmine task noti...",26531,"  For the moment, you can create custom fields f...",independent
5040,9165,   test dla firmy,1376,   The user should have the ability to request me...,independent
5041,30476,  The feature uses the horizontal screen space m...,8205,   It would be usefull for me if I could specify ...,independent
5042,4269,   I use the following command for automatic SVN ...,1496,   The UI could look like:\r\n\r\n<pre>\r\nSave q...,independent
5043,1460,   It would be very useful a Project Plan import/...,21958,   I'm using Redmine as a issue tracking of my te...,independent
5044,12376,   I have already had a local fork with Devise au...,9182,   Add new class for admin schools,independent
5045,1967,   Is it possible to model the project privacy be...,31864,"  I would expect, that the Issues API exposes al...",independent
5046,32605,  Currently the default relationship between all...,414,   It would be great to have a feature that can d...,independent
5047,5493,   A common bot that seems to crawl redmine is:\r...,9508,   Something like what Asana has in this video: h...,independent
5048,30801,"  data:image is getting more and more use,\r\nin...",6653,   Let me know is there any migration way to migr...,independent
5049,14304,"   Good Day,\r\n\r\nIs there any plugins or a way...",14256,   I am trying to set a condition on custom field...,independent
5050,318,   Project manager always assigns hundreds of iss...,3537,   * We hope the project members can be watched R...,independent
5051,19999,   When a user tries to access a issue which he i...,11434,   here: http://www.redmine.org/settings/edit?tab...,independent
5052,414,   It would be great to have a feature that can d...,16348,   Dear Team\r\n\r\nWe are working on customizing...,independent
5053,6293,   in regards to #2924\r\n\r\nive seen on pages i...,4480,"   Currently, there seems to be no way to view th...",independent
5054,2958,   It would be great if it was possible to have d...,10507,   The idea is to add in the Configuration view o...,independent
5055,10350,   I would like to be able to change the target v...,29225,"  ""<< my projects >>"" can filter issues which be...",independent
5056,9267,   Based on estimated time for tasks -> will be h...,6520,   If I want to enable or disable a specific (may...,independent
5057,5950,"   Hi,\r\n\r\nIs it possible to explain in the wi...",25358,"  The set-up of roles, their permissions, and is...",independent
5058,10419,   Hi I noticed that Redmine is still using Rapha...,5489,   Here is my problem: I have 3 custom fields and...,independent
5059,1061,"   I'm using RedMine with more than 10 projects, ...",18677,   It would be nice to have the possibility to do...,independent
5060,6298,"   When reviewing a large list of issues, each ti...",30483,  It would be nice to have ability to hide some ...,independent
5061,10129,   We are looking for plugin or feature where use...,384,   The svn integration is really cool!  But it wo...,independent
5062,8329,   Projeto de tecnologias móveis,19664,"   Why i can´t set the option ""I don´t want to be...",independent
5063,15817,   There have been many occasions where updates h...,10453,   There is no revision-management for any file u...,independent
5064,17116,   Currently there is an option in Administration...,3338,   In current development version r2731 the proje...,independent
5065,23866,   I have this problem in api Rest.\r\n\r\ncross-...,333,"   When creating a new query, have the possibilit...",independent
5066,28471,"  The header on issue page ""Subtasks"" list issue...",10486,   When I get a list of projects using the REST A...,independent
5067,13040,   My users asked me to have exact date instead o...,6297,   Something really useful for daily usage in Ser...,independent
5068,3344,   This feature is just like the trac.\r\nYou can...,485,"   bonjour from vienna,\r\n\r\ni thought, it coul...",independent
5069,8425,   A Feature for reporting the daily attendance o...,19720,"   Requirements:  when the message create issue, ...",independent
5070,6524,   It’s very painful we have lost lots of animals...,8807,"   Hi, I would like to be displayed in report tas...",independent
5071,13334,   I have created a custom field. The problem I h...,5391,"   In some schools of thought, major-release vers...",independent
5072,33210,"  Please create a new category named ""Filters"" w...",30053,"  Hi,\r\n\r\nI am wondering if there is anyway t...",independent
5073,2899,"   In ""custom queries"", there's a lot of filterin...",9364,"   Hello,\r\n\r\nWhen using gantt view with a com...",independent
5074,5165,"   is it possible to have a special keyword, to b...",15861,"   The aim is to be able to filter on a sub-tree,...",independent
5075,1155,   i've many customers and i like to group the pr...,2451,   Now you can add yourself to watch list in two ...,independent
5076,9441,   has comment history for more reliable data,12022,   This improvement could be guarded with a new P...,independent
5077,7862,   впывпывап\r\nывпаывпа\r\nывапы\r\n,23653,"   Currently, Redmine's stylesheets do not define...",independent
5078,6228,"   Hi, the idea is in the case of:\r\n\r\n+Projec...",20493,   I would like the ability to designate that my ...,independent
5079,25722,"  Hello,\r\ncould be fine that the system send a...",25359,"  When someone creates a ticket, based on the de...",independent
5080,14434,   - I don't mean an email gets turned into an is...,27882,  It's about Roadmaps and having an overview abo...,independent
5081,2110,"   As explained in the guide, the line\r\n<pre>\r...",3343,   The project non-member shouldn't see any other...,independent
5082,15114,"   I have been promoting and using redmine, and w...",24291,"  Hi Team,\r\n\r\nWould like to run Redmine with...",independent
5083,28950,  Hi \r\n\r\n1.I had already install redmine 3.4...,9612,   Like SCM diff view.\r\n\r\n!side-by-side.png!,independent
5084,3655,   kimenni és megjavitani a nyomatatt,8987,"   Hi, \r\n\r\nfirst, thank you for all work done...",independent
5085,11943,   There should be new project setting that disal...,441,   Add users to a group & assign projects to a gr...,independent
5086,5849,"   Hi,\r\nI just wanted to know the best way to a...",5667,   It will be convenient if I could put a link to...,independent
5087,28253,  I need that in the result of applying any filt...,14512,   Hello\r\n\r\nI am developing plugins and I use...,independent
5088,272,   I really like using filters in the Issues modu...,12702,   reeasdf,independent
5089,638,   Right now you can only add a related issue if ...,11139,   <pre>\r\n!!\r\n</pre>,independent
5090,17587,"   Hello,\r\n\r\nI would like to propose a featur...",12687,   test,independent
5091,5234,   I often submit a comment to a redmine issue an...,12312,   Document titles are limited to 60 characters. ...,independent
5092,27912,"  ""Activities (time tracking)"" in the project se...",5217,"   Hi,\r\nIs there any plugins available to to ha...",independent
5093,33056,  It would be nice for a user to be able to set ...,10289,   If we start our redmine after our postgresql s...,independent
5094,2812,   I would find it useful if Redmine permited adm...,10606,   When in issues list I flag several issues and ...,independent
5095,10362,"   message#29308\r\n\r\nCurrently, when you click...",15009,"   Hi,\r\n\r\nI have set up a redmine 2.3.3 with ...",independent
