,id1,Description1,id2,Description2,Type of dependency
2665,18428,"  Hello everyone,\r\n\r\nIs there any way to ada...",6715,"   Hello,\r\n\r\nI think about issue templates. S...",relates
2666,643,   When opening new issues it would help guiding ...,6715,"   Hello,\r\n\r\nI think about issue templates. S...",relates
2667,11647,   I would like a function in Redmine that would ...,6715,"   Hello,\r\n\r\nI think about issue templates. S...",relates
2668,1138,"   It would be cool to allow ""pre-filled issues"" ...",6715,"   Hello,\r\n\r\nI think about issue templates. S...",duplicates
2669,6708,   I thought of the possibility of changing the o...,3517,   In the same way we can assign an issue to a pe...,duplicates
2670,6707,   I would like to order on the screen issues I w...,1565,   Should be nice to add on my page folder a save...,duplicates
2671,6695,   Currently you can only create filters (or even...,6332,"   Hi,\r\nI can currently set quite complex filte...",duplicates
2672,6687,   When a normal issue is changed to being a subt...,5490,   In the subtasks patch in trunk a subtask contr...,relates
2673,5875,   With the new 'subtask' feature in Redmine 1.0....,6687,   When a normal issue is changed to being a subt...,relates
2674,6687,   When a normal issue is changed to being a subt...,9991,   I think a good feature would be the status of ...,relates
2675,13775,   Redmine has a feature that when you add a tick...,6687,   When a normal issue is changed to being a subt...,relates
2676,27644,  When there are a change on an Issue based on a...,6687,   When a normal issue is changed to being a subt...,relates
2677,6680,   It would be great if there is a right which en...,3390,   If issues are restricted in use to actionable ...,duplicates
2678,4427,   The current role / permission concept is based...,6670,   Would be nice if there were a possibility to b...,relates
2679,1380,   It would be fantastic if deleting issues only ...,6666,"   Currently, deleting issues from the system res...",relates
2680,6666,"   Currently, deleting issues from the system res...",7900,   A undo delete or a Recycle Issues Bin (like Wi...,relates
2681,6666,"   Currently, deleting issues from the system res...",18027,"  Currently, issue deleted are ... deleted :-)\r...",relates
2682,8942,   [demand]\r\n  delete a ticket.\r\n\r\n[backgro...,6666,"   Currently, deleting issues from the system res...",duplicates
2683,16465,"  Currently in Redmine, there is no provision to...",6666,"   Currently, deleting issues from the system res...",duplicates
2684,21618,"  Hello,\r\nIn my opinion, there is need seperat...",6666,"   Currently, deleting issues from the system res...",duplicates
2685,6658,"   Logically, the ""New Issue"" menu item does not ...",6204,"   I suggest to delete a bookmark ""New issue"" fro...",relates
2686,6658,"   Logically, the ""New Issue"" menu item does not ...",15880,"  Currently, Redmine has at least three differen...",duplicates
2687,6655,"   Now I see a lot of projects in one page, but I...",3224,"   As project managers, we are going to project l...",relates
2688,22124,"  Instead of a plain list of projects, there cou...",6655,"   Now I see a lot of projects in one page, but I...",relates
2689,6655,"   Now I see a lot of projects in one page, but I...",29482,  The attached patch adds the existing query sys...,relates
2690,22121,  Hello.\r\n\r\nWhen you have many projects and ...,6655,"   Now I see a lot of projects in one page, but I...",duplicates
2691,22165,  Please add my projects filter to the project m...,6655,"   Now I see a lot of projects in one page, but I...",duplicates
2692,6654,"   Imagine, page has ![[SomeNewPage]] link that i...",3108,   There is a regular way to create new wiki page...,duplicates
2693,6647,   Hi\r\n\r\nThis is a minor issue..\r\n\r\nI've ...,7996,   The bulk edit and right-click context menu for...,duplicates
2694,6642,   Hi\r\n\r\nThis is a minor issue..\r\n\r\nI'd l...,1926,   We would like to assign issue identifiers base...,relates
2695,2885,   I am using Redmine for all internal projects. ...,6642,   Hi\r\n\r\nThis is a minor issue..\r\n\r\nI'd l...,relates
2696,25625,  h2. Problem with issue numbering\r\n\r\nIt see...,6642,   Hi\r\n\r\nThis is a minor issue..\r\n\r\nI'd l...,relates
2697,6640,   I've added a custom field to time registration...,10191,   When we need to add some filter conditions for...,duplicates
2698,6639,   I've added some custom fields to time registra...,6258,"   Hi, you could including custom field (Spent Ti...",duplicates
2699,6637,   We started using Redmine for issue tracking (b...,1091,   I want to create a tracker with all the custom...,relates
2700,4298,"   When developing plugins, I often need persiste...",6631,   \r\nIt would be nice to be able to assign perm...,relates
2701,6628,"   Rather than hunting for a correct regexp, why ...",2852,   I'm requesting redmine incorporates method of ...,relates
2702,6619,   Sometimes it's useful to assign a task to more...,408,   It would be great if it was possible to assign...,duplicates
2703,6616,"   When adding a new task/issue, the watcher list...",4386,"   During filling the issue form (with ""add watch...",duplicates
2704,6614,   I nice fature would to be able to define a ico...,13297,   It would be great to have set of icons that ca...,duplicates
2705,7314,   I have created this patch for the gantt charts...,6605,   Following some testing of the new Gantt chart ...,duplicates
2706,8047,"   Whenever I apply a filter on Gantt, it shows a...",6605,   Following some testing of the new Gantt chart ...,duplicates
2707,6580,"   there's no way to specify ""Due date *is* ..."":...",4729,   It would be great to be able to filter the iss...,duplicates
2708,6571,"   In the issue/ticket query/filter view, it woul...",1561,   I am constantly juggling tasks to try and assi...,relates
2709,8559,   It would be nice if Redmine could operate on a...,6571,"   In the issue/ticket query/filter view, it woul...",relates
2710,4586,   It would be really useful if we could export t...,6554,   Would be nice if there where a possibility to ...,relates
2711,6538,   I am missing project as attribite for filterin...,1963,   If I view all issues for a parent project I ca...,relates
2712,6530,   Not sure if this should be a feature or patch?...,630,   Currently project names (I'm not referring to ...,duplicates
2713,7982,"   Dear Redmine Team,\r\n\r\nI would realy like t...",6522,   For convenience on installations with many pro...,relates
2714,2117,   When handling multiple projects with one Redmi...,6522,   For convenience on installations with many pro...,relates
2715,6518,"   On each issue page, provide a play/pause and s...",440,   Add a stopwatch button to the timetracker. Whe...,relates
2716,4455,   The current mercurial support in Redmine has a...,6515,   I've write a little patch for mercurial SCM th...,relates
2717,6503,   It is currently not possible to display the cu...,971,"   I need to have custom qury for issues, which s...",duplicates
2718,6501,   It would be great to be able to customize the ...,22959,"  When we look at the details of a version, ther...",relates
2719,26385,"  This is something that has come up in several,...",6497,   Patch is attached. Would be great for global p...,relates
2720,6486,   Requesting the ability for administrators and ...,7239,"   In our company, some users are not responsible...",duplicates
2721,6486,   Requesting the ability for administrators and ...,3848,   This patch allows the current user to record t...,duplicates
2722,1233,   I would like to get a preference to set homepa...,6464,   We'd like to request the ability to set the la...,relates
2723,664,   Redmine need a feature when user can choose wh...,6464,   We'd like to request the ability to set the la...,duplicates
2724,6449,   Right now a wiki page parent can only be chang...,3108,   There is a regular way to create new wiki page...,relates
2725,504,   Just like the limit on passwords I believe tha...,6446,   Do the length limits make any sense (other tha...,blocks
2726,1893,   Could you please increase the limit to 60 char...,6446,   Do the length limits make any sense (other tha...,blocks
2727,6444,   I am aware that the issue concerning the autom...,2009,   Currently the only way to add a related revisi...,duplicates
