,id1,Description1,id2,Description2,Type of dependency
6650,88763,  I would like to have uploaded files in a speci...,28052,   At the moment there is no possibility to enabl...,independent
6651,517,   Add support for language overlays used in records,4673,   When I use an https-URL as instance URL settin...,independent
6652,32917,   Please implement the possibility to use a logi...,19054,"   adds a hook in function ""getSingleField_SW"" be...",independent
6653,69423,   It would be nice if the active Element of a Sp...,33004,   the attached patch enables to provide a redire...,independent
6654,61759,   *_composer install --prefer-source_* already i...,51782,   When CSS or JavaScript files are wrapped throu...,independent
6655,70049,"   Hi,\r\n\r\nwhat happens if there are more admi...",60711,   Add input field for searching words in filter ...,independent
6656,3576,   Just like filtering to a certain category it s...,4690,"   Hi,\r\n\r\nI just opened the recycler and had ...",independent
6657,6640,   It would be interesting to have an implementat...,79350,"   As far as I can see, the INSERT RECORDS conten...",independent
6658,89016,"  Hi guys,\r\n\r\na filter for the backend searc...",45988,   it seems the typoscript \r\nrequired = 1;\r\ni...,independent
6659,51499,   During some install tool actions extension con...,5749,"   One sometimes needs different pdfs versions , ...",independent
6660,683,   Ich denke es wäre besser wenn es eine liste mi...,23533,   It's been requested in several places/by sever...,independent
6661,69891,"   The interface is very un-intuitive here, see t...",83962,"  Some time ago, at a T3AMD in Munich, we discus...",independent
6662,49493,   Not all fields have to be translated. To hide ...,24071,   Problem:\r\nCurrently there is no way to integ...,independent
6663,46202,   It would be great to lookup default-strings (i...,65862,"   Hi everyone,\r\n\r\nWhy is not it possible to ...",independent
6664,9327,   The (not yet fully functional) RestController ...,67956,"   Patrick did ""some great work"":https://bitbucke...",independent
6665,82641,"  For the upcoming typo3.org relaunch, the follo...",39773,   Please change all fields in BE from TINYINT to...,independent
6666,20750,   Currently xml2array isnt capble of handling xm...,48473,   Add action to backend module to test whether l...,independent
6667,38147,   This is a simple but functional and useful add...,33531,   Currently DateTimeConverter only accepts targe...,independent
6668,48218,   Currently the NumberViewHelper doesn't regard ...,20551,   I'd like to have a new property added to HMENU...,independent
6669,25177,   I would like to introduce a possibility to dis...,5079,   Would be pretty cool if the imagemap could che...,independent
6670,13946,   http://t3board11.typo3.org/\r\n\r\nBluechip.at...,92874, Say you create a new page in the page tree and...,independent
6671,7266,"   Hi,\r\n\r\ncould you please change line 180 of...",17432,"   Hi,\r\nin the RTE htmlarea documentation, they...",independent
6672,21572,   Using TYPO3 4.4.2 and rtehtmlarea 2.0.3 I am n...,71739,   To make it harder to exploit read SQL injectio...,independent
6673,58991,   In the moment the Return-Path of sendet Mail i...,69045,   Currently the urls generated with the f:uri vi...,independent
6674,57653,   Please add a typoscript option to define a dif...,13623,   The owner of a ticket can in the long view (an...,independent
6675,12930,   Implement a record view for products to show t...,31096,   The recipient field of a form can by defined i...,independent
6676,16012,"   When installing Typo3 from scratch, it will us...",41123,   s.t.,independent
6677,10959,   Hi\r\n\r\ni am missing the german translation ...,50662,   * Implement a Transfer\FTPTask (like the Rsync...,independent
6678,62866,"   The ""Lightbox"" settings in css_styled_content ...",48409,"   With this, the manual wiring in the Package.ph...",independent
6679,313,   Update SVN permissions automatically when addi...,82177,  The current implementation misses a file size ...,independent
6680,68687,   You might have IRRE-fields (on the same tab) p...,90985,  As a reviewer it is important to get a quick o...,independent
6681,41415,   A clear cache method would really help to make...,90968,  Allow http PURGE method in TYPO3\CMS\Core\Http...,independent
6682,53583,"   Hi,\r\nto increase extbase-performance I would...",59384,"   Hello there,\r\n\r\nI recently ran into a prob...",independent
6683,41989,   The DateTime TypeConverter cannot transform in...,39773,   Please change all fields in BE from TINYINT to...,independent
6684,19159,   There is an option for recursive feuser search...,52163,"   For the moment, jquery.mobile used is 1.3.1.\r...",independent
6685,69182,"   Hi,\r\nI need a third preview option: \r\n""Sho...",43009,   Please add the federal states of croatia to th...,independent
6686,55949,   It seems to me that this feature is not presen...,20256,   Even if you have set an imageFilename with $cO...,independent
6687,87618,  Upgrade Wizard window shows a number of upgrad...,5105,   Currently the only way to see which data is in...,independent
6688,910,   Add javascript confirmation popup to all delet...,29391,   s.t.,independent
6689,60454,"   In TYPO3 6.2.4, the paginate view helper will ...",9861,   Currently the shutdown phase can/does shut dow...,independent
6690,1580,   Add alttext field to ICE element _single image_,37908,"   Hi,\r\n\r\ni have created skin for jQueryUI, w...",independent
6691,26832,   when adding a new plugin and selecting a templ...,422,   I think it would be useful to have an XMLHttpR...,independent
6692,17498,   When adding images to the Richt Text Editor (R...,88645,  Very often the users should mandatory fill out...,independent
6693,31698,   The Cryptography\HashService currently comes w...,33458,   When you add a new table to an extension and s...,independent
6694,66384,   Google PageSpeed Insights shows the optimize o...,67,   The T3_Framework_Error_Error class needs at le...,independent
6695,48618,   to check uniqueness typo3 provides a function ...,48010,"   When inlining css, I think it would be nice to...",independent
6696,53959,   Potrzebny moduł realizacji. Potrzebny moduł  n...,17108,   It would be great to have the feature to conne...,independent
6697,72449,   In a functional test I need to test Extbase co...,15028,   Adding tabulators in textareas is not possible...,independent
6698,88448,  Placeholder and override functionality like th...,81313,   Issue: \r\n- The LiveSearch currently does not...,independent
6699,23231,   It would be nice to have a hook/callback for t...,33710,   i know you can change the Configuration based ...,independent
6700,19163,   Imagine you have the following situation in Ty...,6686,   The plugin is currently wrapped by piBase. Thi...,independent
6701,6006,   Once upon a time we decided to use JSR-283 for...,58929,   In TYPO3 4.7 the info fields for a tt_content ...,independent
6702,19790,"   It would be nice for the sake of completeness,...",3661,   It would be nice to have <f:form.checkbox and ...,independent
6703,4378,   In one of my last projects i had to override s...,14222,   I thought it would be a neat thing to make acc...,independent
6704,57468,"   since there are tools like firebug and so on, ...",7694,   The RSS feed can (hopefully) be generated usin...,independent
6705,84072,  To add robustness and easy recoverability from...,41137,   Currently there is no way to render a link wit...,independent
6706,10959,   Hi\r\n\r\ni am missing the german translation ...,20986,   When an AJAX call fails the error is reported ...,independent
6707,29376,   number of pictures/album\r\nEXIF data,68264,"   Hello there!\r\n\r\nAt first, thank you for yo...",independent
6708,17123,   While writing an AJAX FE plugin that needs to ...,5861,"   Hi Andreas,\r\n\r\nwhat do you think about usi...",independent
6709,2665,   The possibility to add bots was requested. Thi...,51473,"   Make it possible, that extensions use composer...",independent
6710,14678,"   Situation: I create a new page , e.g. ""Page_Ne...",35195,"   At the moment, the following is allowed:\r\n\r...",independent
6711,16035,   To make it easier to write XDB code it might b...,5202,   Implement effect shear using SVG,independent
6712,2661,   Proposition to sort the records by page / IP /...,29728,   Object properties should be accessed by magic ...,independent
