,id1,Description1,id2,Description2,Type of dependency
1139,24059,   A first but important step towards the vision ...,20862,   I came across a video about Tim Berners Lee on...,relates
1140,24037,"   Problem:\r\n""INSTALL SCRIPT EDIT POINT TOKEN"" ...",23911,   Currently t3lib_install lacks a way to store a...,relates
1141,24023,"   As workspaces got an own sysext, some stuff is...",24022,   in the last year the newly formed workspaces t...,relates
1142,24023,"   As workspaces got an own sysext, some stuff is...",24022,   in the last year the newly formed workspaces t...,relates
1143,23954,   If you have configured 'newRecordLinkPosition'...,24019,   The current implementation always adds new IRR...,relates
1144,78532,  If you have an image relation field defined in...,24019,   The current implementation always adds new IRR...,relates
1145,83858,"  Hi,\r\n\r\nonly one thought.\r\n\r\nA customer...",24019,   The current implementation always adds new IRR...,relates
1146,85986,  The default behaviour of the inline TCA input ...,24019,   The current implementation always adds new IRR...,relates
1147,24019,   The current implementation always adds new IRR...,91788, With long IRRE lists it can be useful for the ...,relates
1148,24014,   BE user may want to set the width and height o...,23268,   It would be good if the resizing of the new Ex...,duplicates
1149,24009,   In an attempt to bring self-monitoring to TYPO...,24011,   As part of the self-monitoring core TYPO3 need...,relates
1150,24009,   In an attempt to bring self-monitoring to TYPO...,24010,   As part of the self-monitoring core TYPO3 need...,relates
1151,24010,   As part of the self-monitoring core TYPO3 need...,24572,   A task has been introduced to execute the syst...,relates
1152,24009,   In an attempt to bring self-monitoring to TYPO...,24010,   As part of the self-monitoring core TYPO3 need...,relates
1153,24009,   In an attempt to bring self-monitoring to TYPO...,24011,   As part of the self-monitoring core TYPO3 need...,relates
1154,24009,   In an attempt to bring self-monitoring to TYPO...,24572,   A task has been introduced to execute the syst...,relates
1155,23954,   If you have configured 'newRecordLinkPosition'...,24019,   The current implementation always adds new IRR...,relates
1156,18454,   To get this dropdownbox for the CSS-styles in ...,23948,   Stylesheets parsing code is not well-structure...,relates
1157,23938,   Integrate new workspace module based on ExtJS\...,23942,   For the new Workspaces Module some functionali...,relates
1158,23938,   Integrate new workspace module based on ExtJS\...,23942,   For the new Workspaces Module some functionali...,relates
1159,24037,"   Problem:\r\n""INSTALL SCRIPT EDIT POINT TOKEN"" ...",23911,   Currently t3lib_install lacks a way to store a...,relates
1160,24060,   During the T3UXW09 a first prototype of the so...,23905,   It would be nice to be able to layout the colu...,duplicates
1161,23899,   Sometimes you wish to give control instruction...,86220,  The debug function at typo3_src-9.3.3/typo3/sy...,relates
1162,23878,   The Extension Manger shall not give always an ...,23396,   The EM always shows developer relevant code wa...,relates
1163,18758,   The paste function used in RTE give the editor...,23797,   The attached patch adds an optional Paste as P...,relates
1164,23797,   The attached patch adds an optional Paste as P...,23403,   In some of my smaller projects it would be cre...,duplicates
1165,23615,   The TYPO3 login screen offers a way to display...,23740,   ... to give users the possibility to format th...,relates
1166,23724,   The WHERE part of the query to determine wheth...,23726,   The TCA definitions of the table pages are loc...,relates
1167,23724,   The WHERE part of the query to determine wheth...,23726,   The TCA definitions of the table pages are loc...,relates
1168,10173,   As discussed here\r\n\r\nhttp://lists.typo3.or...,23669,   New Filetypes aren't indexed.\r\n\r\nI've got ...,duplicates
1169,66464,  Listing files in the file selection popup is s...,23631,"   Hi team,\r\n\r\nNo pagination available on htt...",relates
1170,64764,"  Hi,\r\n\r\nThe current system to browse record...",23631,"   Hi team,\r\n\r\nNo pagination available on htt...",relates
1171,23565,   Problem:\r\nCurrently you need to use another ...,23626,   Problem:\r\nCurrently you can use ExtDirect de...,relates
1172,33808,   In a list (or filelist) you currently see that...,23623,"   In the Filelist, when clicking on the ""Ref"" co...",duplicates
1173,23615,   The TYPO3 login screen offers a way to display...,23740,   ... to give users the possibility to format th...,relates
1174,23565,   Problem:\r\nCurrently you need to use another ...,23626,   Problem:\r\nCurrently you can use ExtDirect de...,relates
1175,23534,   The listNum method should be able to return ra...,18851,   stdWrap lacks support for generatiung a random...,duplicates
1176,23519,   the title says all which is to say\n\n\n\nthe ...,24813,   Selicons are missing for the flag selector box...,relates
1177,18879,   Introduces several Page TSconfig settings to d...,23506,   In the different modules there still are the f...,relates
1178,21417,   The field <i>page.config.additionalHeaders</i>...,23494,   This patch adds stdWrap to config.additionalHe...,duplicates
1179,56236,  Sometimes you need to set multiple headers of ...,23494,   This patch adds stdWrap to config.additionalHe...,precedes
1180,20167,   The backend can be locked down for maintenance...,23464,"   The error screens like ""The current username, ...",relates
1181,23797,   The attached patch adds an optional Paste as P...,23403,   In some of my smaller projects it would be cre...,duplicates
1182,23878,   The Extension Manger shall not give always an ...,23396,   The EM always shows developer relevant code wa...,relates
1183,23374,   Prepared queries would help take better advant...,21614,   ADOdb supports MemCache for queries: http://ph...,relates
1184,27372,"   Currently, @t3lib_DB@ does not execute prepare...",23374,   Prepared queries would help take better advant...,relates
1185,23315,"   It is sometimes necessary to know, which user ...",23302,   Clearing the whole page cache on large website...,relates
1186,23315,"   It is sometimes necessary to know, which user ...",23302,   Clearing the whole page cache on large website...,relates
1187,24014,   BE user may want to set the width and height o...,23268,   It would be good if the resizing of the new Ex...,duplicates
1188,23260,   A hook is missing to allow postprocessing of u...,23244,   A hook is missing to allow postprocessing of f...,relates
1189,23260,   A hook is missing to allow postprocessing of u...,23244,   A hook is missing to allow postprocessing of f...,relates
1190,33556,   In indexed_search/pi/class.tx_indexedsearch.ph...,23156,"   When displaying search results, slash is hard–...",relates
1191,33077,   at the moment the path is hardcoded to be sepa...,23156,"   When displaying search results, slash is hard–...",duplicates
1192,23151,   TYPO3 4.4 does not generate sprites on its own...,23150,   there is no sprite-generator shipped with TYPO...,relates
1193,23151,   TYPO3 4.4 does not generate sprites on its own...,23150,   there is no sprite-generator shipped with TYPO...,relates
1194,23094,"   I have added two new fields to fe_users table,...",20530,"   Well, I know you can easily add this column by...",relates
1195,49972,"  Hey guys,\r\n\r\nI check all (how many issues ...",23085,   The save and view button in the backend is onl...,relates
1196,19656,   This is a request for two hooks that would all...,23044,   This is a feature request for two hooks that w...,duplicates
1197,52471,"  (Note: this issue came about from ""issue 319 i...",22992,   atm meta tags are added with complete html tag...,relates
1198,36075,   In the original concept for the new Page-Tree\...,22985,   Sometimes I need locate page in page tree by u...,relates
1199,89979," AFAIK, such a method does not exist.\r\n\r\n\r...",22985,   Sometimes I need locate page in page tree by u...,relates
1200,22968,   At this moment the exclusion of any kind of di...,17378,   When browsing a filesystem mount by means of F...,duplicates
1201,22858,   A little usability improvement would be if you...,22859,   As reported in issue 0014686:\r\n\r\nA typical...,relates
1202,22858,   A little usability improvement would be if you...,22859,   As reported in issue 0014686:\r\n\r\nA typical...,relates
1203,22845,   We have the current situation :\r\n- we have d...,20991,   All the best and I hope all is good on your si...,relates
1204,15736,"   With the RTE htmlArea ""link"" popup, doing an ""...",22837,   Since TYPO3 4.3 it is possible to use the quer...,relates
1205,22627,   According to the documentation it is possible ...,17886,   This is a better solution for bug #6389. It of...,relates
1206,84584,  * Settings influencing page rendering should b...,22564,   Previewing of group-limited content only works...,relates
