,id1,Description1,id2,Description2,Type of dependency
5347,2922,hirnrnis it possible to attach file to a,23227,the editor can not see which links are linked,independent
5348,71691,permits totoale control of the source,5777,make users subscriptions accessible to an adm,independent
5349,42173,zoomwheel should be configurable by the typosc,53194,if we have content fallback mode the canonica,independent
5350,8992,is currently missing the count viewhelper t,61108,it would be nice if your scriptmerger ext coul,independent
5351,52410,st,19899,saw that indexed search already uses unzip f,independent
5352,58060,original issue created by,4019,the scheduler currently logs to the admin tool,independent
5353,3616,we need general concept how to store users,51017,is it possible to add hide in menucheckbo,independent
5354,52083,please add an option to get files recursive in,9478,had some experience with this ext try to use,independent
5355,14736,hi little wish for next version please mak,45102,there will be number of conferences we will,independent
5356,30668,default organiser tables are localized worksh,87112,context the editor needs for every select ty,independent
5357,61903,over the last year several extensions appeare,27354,at present there is no possibility to declare,independent
5358,16860,currentlyrnafter session timeout theres,10811,see,independent
5359,42352,it is actually not possible to display multipl,25580,it would be very handy if the code completion,independent
5360,83843,input types are enabled and the default,18326,although required means what it means sometim,independent
5361,81521,,34352,the caching framework supports to remove cache,independent
5362,58058,original issue created by chenneckernrnw,69602,to avoid complex typoscript for all integrator,independent
5363,33954,because jquery is more popular than mootools,52170,misses brute force protection for the,independent
5364,85407,people like me for example may like to have,30317,the stringconverter should be extended to supp,independent
5365,5498,new questiontype added radiobutton with,18890,with this hooks you could fire events on file,independent
5366,52064,currently the only way to hook into the reques,44697,it would be great to have the extension source,independent
5367,1228,bei trac konnte man einen feed zu änderungen i,35133,hirnrni am just wondering if there could b,independent
5368,15086,in my opinion it would be cool to add more ge,24899,to make the form element even more flexible a,independent
5369,1137,wie im forum beschrieben ein link der die ad,86844,you might previously have used pages with ty,independent
5370,26760,it would be useful to be able to select only s,49642,,independent
5371,38152,at the moment the linkvalidator cant check li,31747,please add the postal case in the default te,independent
5372,80965,is it possible to create exportimport funct,53142,realized that content from regular content e,independent
5373,1614,display link to print this codernrnas,49052,once again spend some idle minutes finding,independent
5374,87200,there is only the choice between html and text,22371,in be we can attach only local images or uploa,independent
5375,55950,if you go to list module the extended clipboa,17267,for extending stdwrap getdata and cobjgetsing,independent
5376,35646,problemrnin projects iam using common pa,38130,currently when checkbox is left unchecked,independent
5377,15063,the problem is that user doesnt has the po,83085,,independent
5378,31167,currently an ajax widget stores the widgetcon,25954,hi andrérnrnthe new feature with the mul,independent
5379,21407,lacks general encryption supportrnthi,37688,titlelink always links to page and conte,independent
5380,23328,dbal debug module is useful to track down prob,52054,few extensions now features multilingual doc,independent
5381,60304,hirnrni am using your extension to fill a,36669,with the old deprecated way of defin,independent
