,Unnamed: 0,id1,Description1,id2,Description2,Type of dependency,label
1698,1797,8717,patchrnrnallows width height,26358,soon session initialized cookie,independent,0
1699,919,9313,currency probably handled spe,33143,formatcurrency viewhelper currently,relates,1
1700,2453,36669,old deprecated way defin,60806,currently need specify bgimg,independent,0
1701,1478,16477,able display navigation,16984,treeviewphp returned title,relates,1
1702,1162,22387,relation feature currentl,22376,included cs j file cached bro,relates,1
1703,4655,45488,patch add possibility use meaningf,51676,using deployment tool su,independent,0
1704,912,39564,currently eel parser regex doesnt recogn,33394,boolean viewhelper attribute like fi,relates,1
1705,2414,50564,rendering category heading har,68687,might irrefields tab p,independent,0
1706,350,67339,checkbox admin panel gone th,54805,sometimes useful look p,relates,1
1707,3690,14439,changing personnal setting logged,23633,would nice use regex eval check va,independent,0
1708,2906,58123,please add compatibility,87113,using record type multi languag,independent,0
1709,1367,17979,implement rfc also inline relationa,17970,hey allrnrnthis first step con,relates,1
1710,523,14669,possible make field edit pag,55976,tca config overridden w,relates,1
1711,1291,17927,performupdatequeries install,76700,think would nice provide data,independent,0
1712,1697,4445,common grinch access right p,4279,setfilepermissionssh work curren,relates,1
1713,1608,43477,unpack dummy package blank vho,11771,think checking writepermis,relates,1
1714,1477,16484,configuration rte numerous prop,28325,problem configuring rte page t config,relates,1
1715,2895,4351,better icon role man ha,961,move password group,independent,0
1716,6434,75335,hirnrnwhat pngquant,9774,follow fromrn,independent,0
1717,2971,13429,jquery loaded neededr,1546,feature implement dynamic loading u,independent,0
1718,780,40857,currently fluid throw nice exception,39423,possible render certain except,relates,1
1719,842,36705,beuser open page doctype sysfold,29790,dear people communityrnrnthere oft,relates,1
1720,1308,19185,current marker templating system collected,19188,add api methodrnrntemplateaddrecords,relates,1
1721,5079,84,abstract class run standalone th,12666,csv file used import interlaminate,independent,0
1722,8122,91157,user change entry complex data,3737,would nice poi feature additio,independent,0
1723,1748,5660,finally property mapper need suppo,342,mvc framework need support file mult,relates,1
1724,1005,28258,curl allowsrncurlopt proxytype teither cur,59326,hello therernrnid like address matt,relates,1
1725,1163,22387,relation feature currentl,22376,included cs j file cached bro,relates,1
1726,4902,14579,isset missingrnrnif thist,79530,following possiblernrn save,independent,0
1727,1755,42614,treelevelcondition support equalch,8842,translator class used message,independent,0
1728,3827,20521,working regular expression regexp de,32898,variable like conf varssysdev,independent,0
1729,3825,25091,remove extension configuration variable tr,23561,pagerenderer able include localla,independent,0
1730,6357,19953,default hotkey currently confi,78545,save create new one previous,independent,0
1731,50,89556,integration done stable backp,89526,let people experience new translation,relates,1
1732,6251,29376,number picturesalbumrnexif data,68264,hello therernrnat first thank yo,independent,0
1733,966,29737,install new youll get page,38731,currently successful install,relates,1
1734,822,30555,developer viewhelpers would like,37460,tagbuilder allow access attr,relates,1
1735,1028,27391,would need allow uploading one,70965,seems fluid styled content support,relates,1
1736,4761,2915,tx ptlist genericdataaccessor used fetch,30615,hi kai rnrnthanks useful co,independent,0
1737,6255,16035,make easier write xdb code might b,5202,implement effect shear using svg,independent,0
1738,8736,26514,since many global statement cleaned,23072,two test divvalidipnnnnniss,independent,0
1739,2811,17863,would great get hook locali,90347,jsonview able resolve recursive p,independent,0
1740,1428,17322,would fine editor set rtehtml,22286,url get mangled rte possibly part,relates,1
1741,1432,8289,frontend plugin existing user,1251,route part handler class follow,independent,0
1742,3459,20619,currently working extension,66623,case content element build extbase,independent,0
1743,8807,11748,case html tag page path th,90548,filelist possibility mass,independent,0
1744,2411,88645,often user mandatory fill,63962,backport cm,independent,0
1745,1141,23151,generate sprite,23150,spritegenerator shipped typo,relates,1
1746,849,39430,update caching framework version,36563,tagging feature file backend p,relates,1
1747,1749,6008,resource object discarded relat,342,mvc framework need support file mult,relates,1
1748,1044,4100,simple pagelayout included,78426,microminor keep tripping,independent,0
1749,99,86495,slug change example one,86937,situationrnrn fresh install,relates,1
1750,1113,23615,login screen offer way display,23740,give user possibility format th,relates,1
1751,427,62931,based existing typolink view helper th,59396,many request viewhelper,relates,1
1752,337,77842,sure im right category ther,67750,suggestion dont know som,relates,1
1753,9,80212,here longer term idea proposal move,92431,able version configuration,relates,1
1754,3066,29544,subject selfexplaining would nice fe,62901,following logic tablet user using thum,independent,0
1755,8801,41935,would nice api importing,21572,using rtehtmlarea n,independent,0
1756,827,53092,would great feature able easi,48419,create way assign role command cont,independent,0
1757,7470,38169,currently content meta tag page titl,73569,older version hook alterna,independent,0
1758,275,73456,original reportrnrnrnrnrecently,73050,id like bring cryptorelated code int,relates,1
1759,325,53892,editing chapter recompiling take lot,68840,benchmarksrnrnfull round trip cl,relates,1
1760,1328,1011,optionally show select link,61531,according doc possible,independent,0
1761,5171,78426,microminor keep tripping,6143,memcacheapc backends check expiryt,independent,0
1762,1223,80378,hi rnin filelist module upload,20558,many user want upload lot file,relates,1
1763,530,54654,confirmation page button button label,69176,currently possible anymore change,relates,1
1764,1817,51843,fluid backporter compatibl,4312,currently method tx schedulerexecutetask,independent,0
1765,199,29331,currently duplicate content issue,53857,hi francoisrnrnwhile trying install th,independent,0
1766,330,68313,order able load pagetsconfig fil,68315,like inclusion typoscript static,relates,1
1767,8993,76458,developer want debug closure,26655,requireapproval notification mail upo,independent,0
1768,4198,17286,want email link invite sr feuse,1559,hi staffrni modified previous version,independent,0
1769,7275,3109,seems supported htmlmail,88766,tca behaviour allowlanguagesynchronizatio,independent,0
1770,752,17595,generally considered good practice op,23949,created patch add khmer language,independent,0
1771,7115,1250,currently one route part allowed betwe,2667,programming extension found error,independent,0
1772,1682,69351,configuring link target elementb,5341,user simple redactor dont know,relates,1
1773,128,65862,hi everyonernrnwhy possible,2661,proposition sort record page ip,independent,0
1774,1810,83584,hirnrnis possible implement setti,27504,hirnrnwhen using allowusergroupselection,independent,0
1775,7511,33590,logo seen,63089,possible make r feed jobfair,independent,0
1776,2472,81656,get featurern,65180,maybe replace function generateyears oper,independent,0
1777,729,43165,clear first available cache administr,42966,would amazing keyboard shortcut,relates,1
1778,5366,17975,check internal external link db,13920,hy guysrnif using filter,independent,0
1779,1721,3153,similar way decl,3092,possible define additional val,relates,1
1780,2262,5784,feature could add new plugin allow,78187,use tokenizer php file order find,independent,0
1781,729,36229,performance best practice google sugge,4614,hello steffenrnrnit would great th,independent,0
1782,5817,86295,developer little supp,2988,service gather basic information,independent,0
1783,1429,20709,hirnrnplease add serbian flag,17307,please add sk flag,relates,1
1784,778,39430,update caching framework version,32398,certain cache static theyve fi,relates,1
1785,41,89894,backgroundrnrnthe extension manager,70157,looking em installed extens,relates,1
1786,1363,18044,think would nice icon n,17868,need menu call store edit shortcu,relates,1
