,id1,Description1,id2,Description2,Type of dependency
1259,14863,it would be nice if one could setup via typos,21152,problemrnpasswords of backend users are sto,relates
1260,21144,the use of ext autoloadphp files was once sup,25337,as we target php for core shoul,relates
1261,22845,we have the current situation rn we have d,20991,all the best and hope all is good on your si,relates
1262,24147,internet explorer will be last supported in,20953,as we hopefully drop support for in i,relates
1263,20936,when creating internal or external links the u,22444,the attached patch optionally adds field to,duplicates
1264,20929,related torn,19724,the size of the element browser popup window i,relates
1265,24059,first but important step towards the vision,20862,came across video about tim berners lee on,relates
1266,22004,adds some new possibilities to upload mu,20736,would be nice to have an implementation of the,relates
1267,15066,if you compare your db in the database analyse,20733,problemrncurrently im testing lot of pat,duplicates
1268,21392,wie wäre es im installtool unter punkt dat,20733,problemrncurrently im testing lot of pat,duplicates
1269,20709,hirnrnplease add the serbian flag in the,18860,not bug but very simple feature request wi,relates
1270,20709,hirnrnplease add the serbian flag in the,17307,please add sk flag to into,relates
1271,20709,hirnrnplease add the serbian flag in the,19093,in are no flags for turkey an,relates
1272,20709,hirnrnplease add the serbian flag in the,19627,hirnrnthe faroese flag is missing from th,relates
1273,21765,there are flag icons for serbia and romania,20709,hirnrnplease add the serbian flag in the,duplicates
1274,20702,,17032,isrnrte in text mode is arial very bad,duplicates
1275,20676,can with german translation not read in redi,20675,can with german translation not read in redi,duplicates
1276,20676,can with german translation not read in redi,20675,can with german translation not read in redi,duplicates
1277,20590,to view syslog calls in the backend log mo,20591,to view syslog calls in the backend log mo,duplicates
1278,20590,to view syslog calls in the backend log mo,20591,to view syslog calls in the backend log mo,duplicates
1279,71874,unfortunately that is currently chromespecifi,20558,many users want to upload lot of files in,relates
1280,80378,hi rnin the be filelist module we can upload,20558,many users want to upload lot of files in,relates
1281,16340,the rte configuraion or is this an issue for,20555,only say parsefunc as im not sure where thi,relates
1282,20555,only say parsefunc as im not sure where thi,39676,my editors create lot of empty paragraphs li,relates
1283,20534,currently it is not possible to override the i,20533,currently it is not possible to override the i,duplicates
1284,20534,currently it is not possible to override the i,20533,currently it is not possible to override the i,duplicates
1285,23094,have added two new fields to fe users table,20530,well know you can easily add this column by,relates
1286,20508,the typoscript select properties groupby and o,24089,there are lots of parameters still left in tsl,duplicates
1287,20450,in typoscripts userfunc condition userfunc,61489,in order to streamline conditions and makern,relates
1288,20445,as the expall menu property is now going throu,19685,problem currently expall lacks stdwrap proper,relates
1289,20441,fluid and extbase are now ready to be included,20436,propose to have method to register new e,relates
1290,20441,fluid and extbase are now ready to be included,20242,for the upcoming extbase object relational map,relates
1291,20441,fluid and extbase are now ready to be included,20436,propose to have method to register new e,relates
1292,20416,atm the list shows only extension key title,17114,it would be great if the extensionmanager woul,duplicates
1293,30271,problemrncurrently password transmission an,20382,problem currently backend and frontend login,relates
1294,20305,currently clearcachecmd can only clear all ca,45090,currently there exists no direct way using typ,relates
1295,20305,currently clearcachecmd can only clear all ca,63011,this text was response to in,duplicates
1296,17150,for now pagetree html structure looks like thi,20304,problemrnrncurrently it is impossible to,duplicates
1297,17854,currently you can only place real images int,20284,the multimediace is bit outdated and doesn,relates
1298,20441,fluid and extbase are now ready to be included,20242,for the upcoming extbase object relational map,relates
1299,20207,imagine youve two different and dynamically c,20199,refactor tslib gifbuildercalcoffset to be,relates
1300,20164,gifbuilder lacks of the possibility to define,20207,imagine youve two different and dynamically c,relates
1301,20164,gifbuilder lacks of the possibility to define,20199,refactor tslib gifbuildercalcoffset to be,relates
1302,20207,imagine youve two different and dynamically c,20199,refactor tslib gifbuildercalcoffset to be,relates
