Unnamed: 0,Unnamed: 0.1,id1,req1,id2,req2,Type of dependency,Label
1733,1733,6142,it should be possible to set identity and iden,6140,if class schema exists and the type is set,relates,1
581,581,61799,currently cms has no easy/working way fo,53421,youtube video urls in the media element are re,relates,1
1615,1615,15110,it would be nice to have the possibility to up,15038,as stated by rené in the rte mailling list on,relates,1
863,863,33750,the file abstraction layer handling is based,83748,adding to issue think it might be us,independent,0
725,725,59646,there is no possibility to configure buttons,47581,currently css styled content only renders unor,independent,0
6226,6226,87469,there should be an acceptance test for creatin,23445,currently we have the option collapseall which,independent,0
2623,2623,18040,not all labels in the backend are localizable,91082,our editors have from time to time the require,independent,0
399,399,73474,the extbase signal/slot dispatcher should al,65774,it is not possible to remove slot from sig,relates,1
3063,3063,73569,in older versions there was hook for alterna,13429,jquery should loaded only if it is needed \r\,independent,0
791,791,87748,siteprocessor makes it possible to retrieve,51879,for modes register and edit it should be,independent,0
258,258,2289,this extension is experimental at the moment,46398,it would be great if the radius search could,independent,0
690,690,38177,doctrine offers the so called lifecycle even,47228,the gedmo doctrine behavioral extensions depen,relates,1
8925,8925,14607,in the image properties of an inserted image,75695,javascript files must be scanned and matched,independent,0
303,303,71874,unfortunately that is currently chrome specifi,20558,many users want to upload lot of files in,relates,1
1038,1038,43841,right now it not possible to display transla,28399,for custom applications the bundled validators,relates,1
983,983,32309,based on the cardlayout should be intro,28384,there should be an xtype which allows us to ge,relates,1
7062,7062,1996,patch for highlight each words found by sear,15077,it would be great if user tsconfig could overr,independent,0
197,197,80659,need to set the charset of the database to,80398,to be able to store byte unicode characters,relates,1
1497,1497,22439,nested get params are already allowed in typos,17238,the lately introduced possibily for tes,relates,1
462,462,61799,currently cms has no easy/working way fo,25718,currently only swf is supported,relates,1
5531,5531,81363,form elements already have few options to co,41439,if the rendered template exactly matches the,independent,0
829,829,35723,in some proy environments is only the environm,39016,to modify or evaluate the returned values for,relates,1
7826,7826,3109,it seems to be not supported by htmlmail,88766,the tca behaviour allowlanguagesynchronizatio,independent,0
9074,9074,2979,the base repository implementation should impl,92874,say you create new page in the page tree and,independent,0
926,926,21814,currently there is no way to be able hide the,48935,this is about tca textfield html input \r\n\,independent,0
858,858,37800,would like to see hook added for checking,80793,admins should be able to define password pol,relates,1
1496,1496,65505,there exist cases when many child records are,17247,while editing records based on irre the curren,relates,1
1571,1571,15736,with the rte htmlarea link popup doing an,15269,the additionalparams behaviour should be als,relates,1
8529,8529,6488,currently if you select the menu check,1130,moin es wäre evtl auch ganz nützlich ein einl,independent,0
1762,1762,7216,m currently putting an package tog,4469,currently provides command line interf,relates,1
3842,3842,16138,don know whether this is included in,40681,the asynchronous suggest wizard in tce forms,independent,0
1706,1706,69602,to avoid complex typoscript for all integrator,44730,if the http request would support stream resou,independent,0
583,583,63391,it would be very usefull if the form objects,53406,if you need compact formular one possible wa,relates,1
536,536,19856,problem if you want to show links to access,56760,it would be nice to be able to alter the links,relates,1
1777,1777,3581,we need concept and implementation for flush,3649,usually when upgrading from one version,relates,1
31,31,90181,tagbuilder addattribute currently cannot ad,90386,rather than reproducing bunch of xhtml api,relates,1
2191,2191,49142,add method to language repository \r\n\r\nfi,27710,it would be very helpful to have func,independent,0
3787,3787,33775,similar to adobe flex mxml object property,17742,the attached patch against directory cms in ty,independent,0
319,319,71102,it should be possible to add csh texts within,71081,for structuring all sorts of content elements,relates,1
3832,3832,40502,it is very difficult to reform site to,60630,upgrade ext scheduler to modern code base,independent,0
249,249,79928,in the function,77540,currently it not possible to use string fr,relates,1
1529,1529,16666,it would be great to add stdwrap functionality,16665,would like to write\r\n\r\n alwaysactivepidl,relates,1
3896,3896,33494,currently there is an identity jsonviewhelper,15029,when you re setting up be users you have to ch,independent,0
2033,2033,10224,the browser will enable the integration of any,91691,it would be nice to get feedback about test co,independent,0
3711,3711,73534,hello \r\n\r\nthis two option are only availab,56748,hi \r\n\r\nit would be great if the extension,independent,0
709,709,41649,when you want to have page in menu which is,46138,currently page of type shortcut can only,relates,1
1326,1326,19619,to improve single sign on services backport,19409,backport openid sysext developed at hackontest,relates,1
216,216,79889,see number in,79795,hi folks and core team \r\n\r\ni’m worki,relates,1
1288,1288,20445,as the expall menu property is now going throu,19685,problem currently expall lacks stdwrap proper,relates,1
776,776,43134,now that drag drop for content elements in,63315,it should be nice if you can use drag and drop,relates,1
1144,1144,78532,if you have an image relation field defined in,24019,the current implementation always adds new irr,relates,1
540,540,56647,hello core team \r\n\r\nsince years it is not,51137,problem \r\n\r\nat the moment it not possibl,relates,1
7763,7763,81312,would it be possible to integrate checkbox,27778,hi andré \r\nas it works now sorry again h,independent,0
1631,1631,15698,in the conf php file of tstemplate/ts/ the fol,14700,added support to clear cache only in subtrees,relates,1
84,84,87844,add option to exclude pages from speaking ur,88198,in order to allow custom specifics for website,relates,1
290,290,73456,original report\r\n\r\n\r\n\r\nrecently,73050,d like to bring some crypto related code int,relates,1
908,908,28647,in der darstellung liste wäre die möglichkei,1791,routes are not cached at the moment \r\ntodo \,independent,0
